Name,Collection,Rarity,Float,PriceCents,StatTrak
XM1014 | Zombie Offensive,The Dreams & Nightmares Collection,restricted,0.178812271961,,false
G3SG1 | Dream Glade,The Dreams & Nightmares Collection,restricted,0.218200966914,,false
PP-Bizon | Space Cat,The Dreams & Nightmares Collection,restricted,0.395900862868,,false
Tec-9 | Red Quartz,The Train Collection,restricted,0.206265351479,,false
Tec-9 | Red Quartz,The Train Collection,restricted,0.256006442976,,false
Tec-9 | Red Quartz,The Train Collection,restricted,0.232514709162,,false
MP9 | Arctic Tri-Tone,The Sport & Field Collection,restricted,0.368482752750,,false
Five-SeveN | Heat Treated,The Sport & Field Collection,restricted,0.802284693586,,false
Five-SeveN | Heat Treated,The Sport & Field Collection,restricted,0.645756074762,,false
Five-SeveN | Heat Treated,The Sport & Field Collection,restricted,0.448031169696,,false
