Name,Collection,Rarity,Float,PriceCents,StatTrak
M4A1-S | Nitro,The Safehouse Collection,restricted,0.623858988332,,false
CZ75-Auto | Red Astor,The Chroma 3 Collection,restricted,0.124966611903,,false
Tec-9 | Re-Entry,The Chroma 3 Collection,restricted,0.278542206229,,false
P2000 | Obsidian,The Shattered Web Collection,restricted,0.681612421530,,false
P2000 | Obsidian,The Shattered Web Collection,restricted,0.489301397004,,false
MP7 | Neon Ply,The Shattered Web Collection,restricted,0.241951311447,,false
PP-Bizon | Embargo,The Shattered Web Collection,restricted,0.264534741836,,false
P2000 | Obsidian,The Shattered Web Collection,restricted,0.541218372954,,false
P2000 | Obsidian,The Shattered Web Collection,restricted,0.525892578507,,false
MP7 | Neon Ply,The Shattered Web Collection,restricted,0.465293892393,,false
