Name,Collection,Rarity,Float,PriceCents,StatTrak
CZ75-Auto | Pole Position,The Chroma 2 Collection,restricted,0.557184924274,,false
M249 | Downtown,The Recoil Collection,restricted,0.305364840702,,false
SG 553 | Dragon Tech,The Recoil Collection,restricted,0.597127191254,,false
P2000 | Obsidian,The Shattered Web Collection,restricted,0.595567916244,,false
AK-47 | Rat Rod,The Shattered Web Collection,restricted,0.632795652485,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.225892613801,,false
PP-Bizon | Embargo,The Shattered Web Collection,restricted,0.391502935851,,false
MP7 | Neon Ply,The Shattered Web Collection,restricted,0.186661221802,,false
P2000 | Obsidian,The Shattered Web Collection,restricted,0.586058290384,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.303205481317,,false
