Name,Collection,Rarity,Float,PriceCents,StatTrak
SG 553 | Tiger Moth,The Revolver Case Collection,restricted,0.757442763218,,false
SG 553 | Tiger Moth,The Revolver Case Collection,restricted,0.566721916432,,false
Tec-9 | Red Quartz,The Train Collection,restricted,0.147035656714,,false
Tec-9 | Red Quartz,The Train Collection,restricted,0.091083793861,,false
Tec-9 | Red Quartz,The Train Collection,restricted,0.284237107201,,false
Tec-9 | Red Quartz,The Train Collection,restricted,0.121868823700,,false
MP9 | Arctic Tri-Tone,The Sport & Field Collection,restricted,0.211723866751,,false
Five-SeveN | Heat Treated,The Sport & Field Collection,restricted,0.437158053783,,false
Five-SeveN | Heat Treated,The Sport & Field Collection,restricted,0.315187394915,,false
UMP-45 | Crimson Foil,The Sport & Field Collection,restricted,0.529395621389,,false
