Name,Collection,Rarity,Float,PriceCents,StatTrak
P2000 | Obsidian,The Shattered Web Collection,restricted,0.199534898770,,false
MP7 | Neon Ply,The Shattered Web Collection,restricted,0.408128214764,,false
P2000 | Obsidian,The Shattered Web Collection,restricted,0.533207711686,,false
AK-47 | Rat Rod,The Shattered Web Collection,restricted,0.806602336765,,false
AK-47 | Rat Rod,The Shattered Web Collection,restricted,0.307700795100,,false
MP7 | Neon Ply,The Shattered Web Collection,restricted,0.656874274817,,false
P2000 | Obsidian,The Shattered Web Collection,restricted,0.532786103641,,false
PP-Bizon | Embargo,The Shattered Web Collection,restricted,0.562619231361,,false
Tec-9 | Red Quartz,The Train Collection,restricted,0.283394904606,,false
G3SG1 | High Seas,The Horizon Collection,restricted,0.372104539848,,false
