Name,Collection,Rarity,Float,PriceCents,StatTrak
Tec-9 | Red Quartz,The Train Collection,restricted,0.046033350776,,false
Tec-9 | Red Quartz,The Train Collection,restricted,0.221714284370,,false
Tec-9 | Red Quartz,The Train Collection,restricted,0.236257594716,,false
Tec-9 | Red Quartz,The Train Collection,restricted,0.076649105779,,false
Tec-9 | Red Quartz,The Train Collection,restricted,0.182269911379,,false
XM1014 | Heaven Guard,The Huntsman Collection,restricted,0.187128092112,,false
PP-Bizon | Antique,The Huntsman Collection,restricted,0.197064639877,,false
XM1014 | Heaven Guard,The Huntsman Collection,restricted,0.218756940519,,false
MAC-10 | Saibā Oni,The Gallery Collection,restricted,0.311208283652,,false
M4A4 | Turbine,The Gallery Collection,restricted,0.645343248696,,false
