Name,Collection,Rarity,Float,PriceCents,StatTrak
Dual Berettas | Dezastre,The Operation Broken Fang Collection,restricted,0.484803119986,,false
AWP | Exoskeleton,The Operation Broken Fang Collection,restricted,0.208812622524,,false
AWP | Exoskeleton,The Operation Broken Fang Collection,restricted,0.655402806742,,false
Dual Berettas | Dezastre,The Operation Broken Fang Collection,restricted,0.770371800096,,false
M4A1-S | Nitro,The Safehouse Collection,restricted,0.419053465591,,false
M4A1-S | Nitro,The Safehouse Collection,restricted,0.464866982120,,false
M4A1-S | Nitro,The Safehouse Collection,restricted,0.075707415288,,false
M4A1-S | Nitro,The Safehouse Collection,restricted,0.408045178260,,false
Nova | Sobek's Bite,The Anubis Collection,restricted,0.264071556522,,false
P90 | ScaraB Rush,The Anubis Collection,restricted,0.605727706245,,false
