Name,Collection,Rarity,Float,PriceCents,StatTrak
Dual Berettas | Cobalt Quartz,The Lake Collection,restricted,0.282756502470,,false
Dual Berettas | Cobalt Quartz,The Lake Collection,restricted,0.260854438187,,false
Dual Berettas | Cobalt Quartz,The Lake Collection,restricted,0.101778425359,,false
Dual Berettas | Cobalt Quartz,The Lake Collection,restricted,0.225605314099,,false
Dual Berettas | Cobalt Quartz,The Lake Collection,restricted,0.043766681511,,false
XM1014 | Heaven Guard,The Huntsman Collection,restricted,0.186887872577,,false
PP-Bizon | Antique,The Huntsman Collection,restricted,0.451415401809,,false
MAC-10 | Curse,The Huntsman Collection,restricted,0.340824086077,,false
MAC-10 | Sakkaku,The Revolution Collection,restricted,0.214578183338,,false
P90 | Neoqueen,The Revolution Collection,restricted,0.384087913091,,false
