Name,Collection,Rarity,Float,PriceCents,StatTrak
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.289574330264,,false
Desert Eagle | Night,The Chop Shop Collection,industrial,0.392712074960,,false
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.344814552733,,false
MP9 | Old Roots,The 2021 Dust 2 Collection,industrial,0.273051316261,,false
M4A1-S | Mud-Spec,The Anubis Collection,industrial,0.553575315773,,false
M4A1-S | Mud-Spec,The Anubis Collection,industrial,0.294207522982,,false
SSG 08 | Azure Glyph,The Anubis Collection,industrial,0.220736016219,,false
USP-S | Desert Tactical,The Anubis Collection,industrial,0.703055353117,,false
MAC-10 | Echoing Sands,The Anubis Collection,industrial,0.673492904827,,false
M4A1-S | Mud-Spec,The Anubis Collection,industrial,0.513451177034,,false
