Name,Collection,Rarity,Float,PriceCents,StatTrak
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.277275135283,,false
USP-S | Para Green,The Chop Shop Collection,industrial,0.240505647371,,false
AUG | Spalted Wood,The 2021 Dust 2 Collection,industrial,0.288829558465,,false
Desert Eagle | Mudder,The Lake Collection,industrial,0.108410424942,,false
PP-Bizon | Night Ops,The Lake Collection,industrial,0.495353601125,,false
FAMAS | Cyanospatter,The Lake Collection,industrial,0.718324072732,,false
XM1014 | Blue Steel,The Lake Collection,industrial,0.865852383233,,false
PP-Bizon | Night Ops,The Lake Collection,industrial,0.220139766382,,false
Desert Eagle | Mudder,The Lake Collection,industrial,0.328903832261,,false
FAMAS | Cyanospatter,The Lake Collection,industrial,0.656230923277,,false
