Name,Collection,Rarity,Float,PriceCents,StatTrak
Galil AR | Green Apple,The Train 2025 Collection,industrial,0.149830665448,,false
M4A1-S | Wash me plz,The Overpass 2024 Collection,industrial,0.475492241687,,false
P90 | Wash me,The Overpass 2024 Collection,industrial,0.211079262039,,false
M4A1-S | Wash me plz,The Overpass 2024 Collection,industrial,0.118840585845,,false
M4A1-S | Wash me plz,The Overpass 2024 Collection,industrial,0.272971158780,,false
Desert Eagle | Tilted,The Overpass 2024 Collection,industrial,0.339792775846,,false
Negev | Wall Bang,The Overpass 2024 Collection,industrial,0.304737216272,,false
Negev | Wall Bang,The Overpass 2024 Collection,industrial,0.784347092488,,false
Desert Eagle | Night,The Chop Shop Collection,industrial,0.205641836313,,false
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.338360734755,,false
