Name,Collection,Rarity,Float,PriceCents,StatTrak
Dual Berettas | Switch Board,The Control Collection,industrial,0.397573408003,,false
MAG-7 | Carbon Fiber,The Control Collection,industrial,0.039062620922,,false
AK-47 | Safari Mesh,The Dust 2 Collection,industrial,0.094880930719,,false
Five-SeveN | Orange Peel,The Dust 2 Collection,industrial,0.519827148875,,false
Sawed-Off | Snake Camo,The Dust 2 Collection,industrial,0.587872118627,,false
Tec-9 | VariCamo,The Dust 2 Collection,industrial,0.115743493223,,false
Five-SeveN | Orange Peel,The Dust 2 Collection,industrial,0.362818800216,,false
AK-47 | Safari Mesh,The Dust 2 Collection,industrial,0.531857890684,,false
Desert Eagle | Night,The Chop Shop Collection,industrial,0.933852706934,,false
USP-S | Para Green,The Chop Shop Collection,industrial,0.424181689429,,false
