Name,Collection,Rarity,Float,PriceCents,StatTrak
PP-Bizon | Night Ops,The Lake Collection,industrial,0.360882217142,,false
Desert Eagle | Mudder,The Lake Collection,industrial,0.712127404503,,false
FAMAS | Cyanospatter,The Lake Collection,industrial,0.536470496244,,false
Desert Eagle | Mudder,The Lake Collection,industrial,0.794027430705,,false
PP-Bizon | Night Ops,The Lake Collection,industrial,0.383294828280,,false
XM1014 | Blue Steel,The Lake Collection,industrial,0.707525853173,,false
Desert Eagle | Night,The Chop Shop Collection,industrial,0.521291182032,,false
MAC-10 | Echoing Sands,The Anubis Collection,industrial,0.115260184748,,false
USP-S | Desert Tactical,The Anubis Collection,industrial,0.119130103287,,false
USP-S | Desert Tactical,The Anubis Collection,industrial,0.232958223275,,false
