Name,Collection,Rarity,Float,PriceCents,StatTrak
P250 | Dark Filigree,The Canals Collection,industrial,0.143057677650,,false
P250 | Dark Filigree,The Canals Collection,industrial,0.354485640786,,false
AK-47 | Baroque Purple,The Canals Collection,industrial,0.398269189025,,false
G3SG1 | VariCamo,The Safehouse Collection,industrial,0.378664100594,,false
G3SG1 | VariCamo,The Safehouse Collection,industrial,0.288499087531,,false
M249 | Gator Mesh,The Safehouse Collection,industrial,0.498624803328,,false
MP9 | Orange Peel,The Safehouse Collection,industrial,0.615693077256,,false
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.186253150514,,false
Desert Eagle | Night,The Chop Shop Collection,industrial,0.411215001083,,false
USP-S | Para Green,The Chop Shop Collection,industrial,0.399689380559,,false
