Name,Collection,Rarity,Float,PriceCents,StatTrak
USP-S | Para Green,The Chop Shop Collection,industrial,0.375696754612,,false
Desert Eagle | Night,The Chop Shop Collection,industrial,0.137150775307,,false
FAMAS | Cyanospatter,The Lake Collection,industrial,0.926934135142,,false
AWP | Safari Mesh,The Lake Collection,industrial,0.670574185983,,false
Desert Eagle | Mudder,The Lake Collection,industrial,0.868630572403,,false
PP-Bizon | Night Ops,The Lake Collection,industrial,0.200554284615,,false
AWP | Safari Mesh,The Lake Collection,industrial,0.518255747328,,false
FAMAS | Cyanospatter,The Lake Collection,industrial,0.788577459938,,false
AWP | Safari Mesh,The Lake Collection,industrial,0.202991449164,,false
MAC-10 | Silver,The Bank Collection,industrial,0.031336897463,,false
