Name,Collection,Rarity,Float,PriceCents,StatTrak
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.160028483876,,false
Desert Eagle | Night,The Chop Shop Collection,industrial,0.336964630312,,false
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.281941533370,,false
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.341857571964,,false
XM1014 | Blue Steel,The Lake Collection,industrial,0.781439828535,,false
MP9 | Orange Peel,The Safehouse Collection,industrial,0.232411533157,,false
G3SG1 | VariCamo,The Safehouse Collection,industrial,0.403777383209,,false
AUG | Condemned,The Safehouse Collection,industrial,0.644830117594,,false
AUG | Condemned,The Safehouse Collection,industrial,0.479167847407,,false
AUG | Condemned,The Safehouse Collection,industrial,0.250185214232,,false
