Name,Collection,Rarity,Float,PriceCents,StatTrak
USP-S | Para Green,The Chop Shop Collection,industrial,0.420139084426,,false
USP-S | Para Green,The Chop Shop Collection,industrial,0.334252589037,,false
USP-S | Para Green,The Chop Shop Collection,industrial,0.337735470842,,false
USP-S | Para Green,The Chop Shop Collection,industrial,0.444086670246,,false
Desert Eagle | Night,The Chop Shop Collection,industrial,0.300635659355,,false
G3SG1 | Ancient Ritual,The Ancient Collection,industrial,0.410080318114,,false
CZ75-Auto | Silver,The Ancient Collection,industrial,0.034092828283,,false
MP7 | Tall Grass,The Ancient Collection,industrial,0.206069986987,,false
MP7 | Tall Grass,The Ancient Collection,industrial,0.451885021746,,false
SSG 08 | Azure Glyph,The Anubis Collection,industrial,0.857983415545,,false
