Name,Collection,Rarity,Float,PriceCents,StatTrak
Desert Eagle | Night,The Chop Shop Collection,industrial,0.561902462345,,false
USP-S | Para Green,The Chop Shop Collection,industrial,0.305146873996,,false
MAG-7 | Wildwood,The Sport & Field Collection,industrial,0.328265258677,,false
Tec-9 | Tiger Stencil,The Sport & Field Collection,industrial,0.466391899786,,false
PP-Bizon | Cold Cell,The Sport & Field Collection,industrial,0.178435493437,,false
MAC-10 | Echoing Sands,The Anubis Collection,industrial,0.127416244670,,false
SSG 08 | Azure Glyph,The Anubis Collection,industrial,0.758222782744,,false
MAC-10 | Echoing Sands,The Anubis Collection,industrial,0.622486258593,,false
M4A1-S | Mud-Spec,The Anubis Collection,industrial,0.479746189336,,false
M4A1-S | Mud-Spec,The Anubis Collection,industrial,0.174365500039,,false
