Name,Collection,Rarity,Float,PriceCents,StatTrak
Desert Eagle | Night,The Chop Shop Collection,industrial,0.348977745971,,false
MAC-10 | Echoing Sands,The Anubis Collection,industrial,0.501078617772,,false
MAC-10 | Echoing Sands,The Anubis Collection,industrial,0.202532408064,,false
M4A1-S | Mud-Spec,The Anubis Collection,industrial,0.545295467411,,false
SSG 08 | Azure Glyph,The Anubis Collection,industrial,0.551502497961,,false
MAC-10 | Echoing Sands,The Anubis Collection,industrial,0.768230854920,,false
SSG 08 | Azure Glyph,The Anubis Collection,industrial,0.799079957105,,false
SSG 08 | Azure Glyph,The Anubis Collection,industrial,0.476684916782,,false
P90 | Straight Dimes,The Train 2025 Collection,industrial,0.314454547711,,false
CZ75-Auto | Copper Fiber,The Train 2025 Collection,industrial,0.140053196239,,false
