Name,Collection,Rarity,Float,PriceCents,StatTrak
MAC-10 | Candy Apple,The Train Collection,industrial,0.226998494094,,false
P90 | Ash Wood,The Train Collection,industrial,0.193535179135,,false
P250 | Metallic DDPAT,The Train Collection,industrial,0.053390493207,,false
SCAR-20 | Carbon Fiber,The Train Collection,industrial,0.106669659838,,false
M4A4 | Urban DDPAT,The Train Collection,industrial,0.846190115462,,false
M4A4 | Urban DDPAT,The Train Collection,industrial,0.974462853615,,false
P250 | Metallic DDPAT,The Train Collection,industrial,0.003542516911,,false
Glock-18 | Groundwater,The Mirage Collection,industrial,0.185665159887,,false
SG 553 | Gator Mesh,The Mirage Collection,industrial,0.229229661160,,false
SSG 08 | Tropical Storm,The Mirage Collection,industrial,0.136115300667,,false
