Name,Collection,Rarity,Float,PriceCents,StatTrak
AWP | Safari Mesh,The Lake Collection,industrial,0.446778828319,,false
Desert Eagle | Mudder,The Lake Collection,industrial,0.696355146330,,false
AWP | Safari Mesh,The Lake Collection,industrial,0.672587736447,,false
FAMAS | Cyanospatter,The Lake Collection,industrial,0.608437706066,,false
XM1014 | Blue Steel,The Lake Collection,industrial,0.195523891773,,false
Desert Eagle | Mudder,The Lake Collection,industrial,0.420576378825,,false
PP-Bizon | Night Ops,The Lake Collection,industrial,0.233434840998,,false
XM1014 | Blue Steel,The Lake Collection,industrial,0.690050648753,,false
FAMAS | Cyanospatter,The Lake Collection,industrial,0.626435211586,,false
Desert Eagle | Night,The Chop Shop Collection,industrial,0.357039556574,,false
