Name,Collection,Rarity,Float,PriceCents,StatTrak
AUG | Condemned,The Safehouse Collection,industrial,0.711559423365,,false
G3SG1 | VariCamo,The Safehouse Collection,industrial,0.097205800219,,false
AUG | Condemned,The Safehouse Collection,industrial,0.806322435934,,false
M249 | Gator Mesh,The Safehouse Collection,industrial,0.457404637169,,false
G3SG1 | VariCamo,The Safehouse Collection,industrial,0.399285590113,,false
Galil AR | VariCamo,The Safehouse Collection,industrial,0.308437975009,,false
Desert Eagle | Night,The Chop Shop Collection,industrial,0.497652075502,,false
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.216199673845,,false
Desert Eagle | Night,The Chop Shop Collection,industrial,0.789291009925,,false
Desert Eagle | Night,The Chop Shop Collection,industrial,0.245790553713,,false
