Name,Collection,Rarity,Float,PriceCents,StatTrak
Desert Eagle | Night,The Chop Shop Collection,industrial,0.758265974460,,false
USP-S | Para Green,The Chop Shop Collection,industrial,0.285407115009,,false
SSG 08 | Halftone Whorl,The Graphic Design Collection,industrial,0.144364908286,,false
MP7 | Astrolabe,The Graphic Design Collection,industrial,0.231307056701,,false
FAMAS | Halftone Wash,The Graphic Design Collection,industrial,0.180027254324,,false
M249 | Spectrogram,The Graphic Design Collection,industrial,0.400003476185,,false
P2000 | Coral Halftone,The Graphic Design Collection,industrial,0.391913108604,,false
SSG 08 | Halftone Whorl,The Graphic Design Collection,industrial,0.386878073126,,false
Galil AR | NV,The Graphic Design Collection,industrial,0.224273548836,,false
Galil AR | NV,The Graphic Design Collection,industrial,0.364452511226,,false
