Name,Collection,Rarity,Float,PriceCents,StatTrak
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.356802151016,,false
Desert Eagle | Night,The Chop Shop Collection,industrial,0.535320311346,,false
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.189695731121,,false
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.178748964029,,false
P2000 | Coral Halftone,The Graphic Design Collection,industrial,0.183159762711,,false
SSG 08 | Halftone Whorl,The Graphic Design Collection,industrial,0.300012108366,,false
FAMAS | Halftone Wash,The Graphic Design Collection,industrial,0.344858647844,,false
P2000 | Coral Halftone,The Graphic Design Collection,industrial,0.317269583511,,false
Galil AR | NV,The Graphic Design Collection,industrial,0.271094065797,,false
P2000 | Coral Halftone,The Graphic Design Collection,industrial,0.043263288921,,false
