Name,Collection,Rarity,Float,PriceCents,StatTrak
AWP | Safari Mesh,The Lake Collection,industrial,0.232561269248,,false
XM1014 | Blue Steel,The Lake Collection,industrial,0.811276534033,,false
Desert Eagle | Mudder,The Lake Collection,industrial,0.381571608124,,false
PP-Bizon | Night Ops,The Lake Collection,industrial,0.446296985323,,false
PP-Bizon | Night Ops,The Lake Collection,industrial,0.238424223098,,false
Desert Eagle | Mudder,The Lake Collection,industrial,0.783618895868,,false
USP-S | Para Green,The Chop Shop Collection,industrial,0.202907722476,,false
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.178703576713,,false
USP-S | Para Green,The Chop Shop Collection,industrial,0.308594325265,,false
Desert Eagle | Night,The Chop Shop Collection,industrial,0.486157921716,,false
