Name,Collection,Rarity,Float,PriceCents,StatTrak
Desert Eagle | Night,The Chop Shop Collection,industrial,0.638140708958,,false
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.334752306127,,false
Desert Eagle | Night,The Chop Shop Collection,industrial,0.255396828376,,false
M4A1-S | Boreal Forest,The Italy Collection,industrial,0.154671089413,,false
M4A1-S | Boreal Forest,The Italy Collection,industrial,0.655197866184,,false
Nova | Candy Apple,The Italy Collection,industrial,0.154252606987,,false
P2000 | Granite Marbleized,The Italy Collection,industrial,0.084563028642,,false
Dual Berettas | Stained,The Italy Collection,industrial,0.388451077801,,false
Dual Berettas | Stained,The Italy Collection,industrial,0.654262029258,,false
UMP-45 | Gunsmoke,The Italy Collection,industrial,0.507915189082,,false
