Name,Collection,Rarity,Float,PriceCents,StatTrak
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.329523811543,,false
SCAR-20 | Carbon Fiber,The Train Collection,industrial,0.060796080214,,false
P250 | Metallic DDPAT,The Train Collection,industrial,0.065316264699,,false
MAG-7 | Metallic DDPAT,The Train Collection,industrial,0.032984424181,,false
M4A4 | Urban DDPAT,The Train Collection,industrial,0.525622702853,,false
P250 | Metallic DDPAT,The Train Collection,industrial,0.029432234674,,false
P250 | Metallic DDPAT,The Train Collection,industrial,0.038868641561,,false
MAC-10 | Candy Apple,The Train Collection,industrial,0.156871508954,,false
M4A4 | Urban DDPAT,The Train Collection,industrial,0.269524904340,,false
M4A4 | Urban DDPAT,The Train Collection,industrial,0.456357889712,,false
