Name,Collection,Rarity,Float,PriceCents,StatTrak
SSG 08 | Azure Glyph,The Anubis Collection,industrial,0.687733815481,,false
USP-S | Desert Tactical,The Anubis Collection,industrial,0.429307749636,,false
M4A1-S | Mud-Spec,The Anubis Collection,industrial,0.357961973109,,false
SSG 08 | Azure Glyph,The Anubis Collection,industrial,0.883375680462,,false
MAC-10 | Echoing Sands,The Anubis Collection,industrial,0.136666457129,,false
MAC-10 | Echoing Sands,The Anubis Collection,industrial,0.258475558334,,false
M4A1-S | Mud-Spec,The Anubis Collection,industrial,0.246060339903,,false
USP-S | Desert Tactical,The Anubis Collection,industrial,0.332410738042,,false
M4A1-S | Mud-Spec,The Anubis Collection,industrial,0.553768345505,,false
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.101189894420,,false
