Name,Collection,Rarity,Float,PriceCents,StatTrak
MAC-10 | Palm,The Dust 2 Collection,industrial,0.646892756496,,false
Tec-9 | VariCamo,The Dust 2 Collection,industrial,0.270405785300,,false
Tec-9 | VariCamo,The Dust 2 Collection,industrial,0.396140995063,,false
Sawed-Off | Snake Camo,The Dust 2 Collection,industrial,0.647135930925,,false
Five-SeveN | Orange Peel,The Dust 2 Collection,industrial,0.592084404710,,false
Sawed-Off | Snake Camo,The Dust 2 Collection,industrial,0.208434582066,,false
Tec-9 | VariCamo,The Dust 2 Collection,industrial,0.314758615064,,false
AK-47 | Safari Mesh,The Dust 2 Collection,industrial,0.286170153807,,false
Tec-9 | VariCamo,The Dust 2 Collection,industrial,0.181353403480,,false
USP-S | Para Green,The Chop Shop Collection,industrial,0.207464386504,,false
