Name,Collection,Rarity,Float,PriceCents,StatTrak
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.107087059425,,false
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.345234583880,,false
Tec-9 | Tiger Stencil,The Sport & Field Collection,industrial,0.379003311547,,false
FAMAS | Half Sleeve,The Sport & Field Collection,industrial,0.472796744117,,false
FAMAS | Half Sleeve,The Sport & Field Collection,industrial,0.243843697524,,false
Tec-9 | Tiger Stencil,The Sport & Field Collection,industrial,0.397119851018,,false
Tec-9 | Tiger Stencil,The Sport & Field Collection,industrial,0.388299001497,,false
PP-Bizon | Cold Cell,The Sport & Field Collection,industrial,0.229483755105,,false
MAG-7 | Wildwood,The Sport & Field Collection,industrial,0.642101218372,,false
Tec-9 | Tiger Stencil,The Sport & Field Collection,industrial,0.421043352153,,false
