Name,Collection,Rarity,Float,PriceCents,StatTrak
P250 | Metallic DDPAT,The Train Collection,industrial,0.052518732202,,false
P90 | Ash Wood,The Train Collection,industrial,0.290477522732,,false
P90 | Ash Wood,The Train Collection,industrial,0.380571030377,,false
M4A4 | Urban DDPAT,The Train Collection,industrial,0.392682609298,,false
P90 | Ash Wood,The Train Collection,industrial,0.185014033390,,false
M4A4 | Urban DDPAT,The Train Collection,industrial,0.345974200814,,false
MAG-7 | Metallic DDPAT,The Train Collection,industrial,0.033541120868,,false
P250 | Metallic DDPAT,The Train Collection,industrial,0.022359754971,,false
Tec-9 | Orange Murano,The Canals Collection,industrial,0.541379974612,,false
Tec-9 | Orange Murano,The Canals Collection,industrial,0.837753797741,,false
