Name,Collection,Rarity,Float,PriceCents,StatTrak
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.194731852465,,false
USP-S | Para Green,The Chop Shop Collection,industrial,0.432227092676,,false
CZ75-Auto | Copper Fiber,The Train 2025 Collection,industrial,0.057107453183,,false
P250 | Constructivist,The Train 2025 Collection,industrial,0.144178484195,,false
AUG | Steel Sentinel,The Train 2025 Collection,industrial,0.485527891536,,false
Nova | Rain Station,The Train 2025 Collection,industrial,0.251538748888,,false
CZ75-Auto | Copper Fiber,The Train 2025 Collection,industrial,0.198999749102,,false
Galil AR | Green Apple,The Train 2025 Collection,industrial,0.057286372860,,false
CZ75-Auto | Copper Fiber,The Train 2025 Collection,industrial,0.299798228788,,false
Galil AR | Green Apple,The Train 2025 Collection,industrial,0.233131585287,,false
