Name,Collection,Rarity,Float,PriceCents,StatTrak
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.078191367449,,false
Desert Eagle | Mudder,The Lake Collection,industrial,0.282545306040,,false
PP-Bizon | Night Ops,The Lake Collection,industrial,0.296619153578,,false
AWP | Safari Mesh,The Lake Collection,industrial,0.356687574186,,false
XM1014 | Blue Steel,The Lake Collection,industrial,0.249441693851,,false
Desert Eagle | Mudder,The Lake Collection,industrial,0.603022193324,,false
XM1014 | Blue Steel,The Lake Collection,industrial,0.715174809814,,false
FAMAS | Cyanospatter,The Lake Collection,industrial,0.990899047658,,false
Desert Eagle | Mudder,The Lake Collection,industrial,0.758978232586,,false
PP-Bizon | Night Ops,The Lake Collection,industrial,0.194512209538,,false
