Name,Collection,Rarity,Float,PriceCents,StatTrak
G3SG1 | Green Apple,The Bank Collection,industrial,0.145252019461,,false
Glock-18 | Death Rattle,The Bank Collection,industrial,0.421111826225,,false
MAC-10 | Silver,The Bank Collection,industrial,0.013020602944,,false
G3SG1 | Green Apple,The Bank Collection,industrial,0.198954658910,,false
Nova | Caged Steel,The Bank Collection,industrial,0.094787173406,,false
Nova | Caged Steel,The Bank Collection,industrial,0.158417022479,,false
MAC-10 | Silver,The Bank Collection,industrial,0.028750049451,,false
MAC-10 | Silver,The Bank Collection,industrial,0.025046564610,,false
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.351634139580,,false
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.211195360758,,false
