Name,Collection,Rarity,Float,PriceCents,StatTrak
Desert Eagle | Night,The Chop Shop Collection,industrial,0.660635298982,,false
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.366923568454,,false
Sawed-Off | Snake Camo,The Dust 2 Collection,industrial,0.700089150888,,false
Sawed-Off | Snake Camo,The Dust 2 Collection,industrial,0.289598268035,,false
Sawed-Off | Snake Camo,The Dust 2 Collection,industrial,0.379683804307,,false
Five-SeveN | Orange Peel,The Dust 2 Collection,industrial,0.567741508680,,false
AK-47 | Safari Mesh,The Dust 2 Collection,industrial,0.863742040718,,false
Sawed-Off | Snake Camo,The Dust 2 Collection,industrial,0.492204920070,,false
Tec-9 | VariCamo,The Dust 2 Collection,industrial,0.493403379055,,false
MAC-10 | Palm,The Dust 2 Collection,industrial,0.648193819558,,false
