Name,Collection,Rarity,Float,PriceCents,StatTrak
Glock-18 | Death Rattle,The Bank Collection,industrial,0.258705368371,,false
G3SG1 | Green Apple,The Bank Collection,industrial,0.097879747746,,false
UMP-45 | Carbon Fiber,The Bank Collection,industrial,0.038076206818,,false
MAC-10 | Silver,The Bank Collection,industrial,0.059411231076,,false
UMP-45 | Carbon Fiber,The Bank Collection,industrial,0.090010943581,,false
MAC-10 | Silver,The Bank Collection,industrial,0.044204729295,,false
Desert Eagle | Night,The Chop Shop Collection,industrial,0.687277812332,,false
Desert Eagle | Night,The Chop Shop Collection,industrial,0.395661098055,,false
USP-S | Para Green,The Chop Shop Collection,industrial,0.412200777579,,false
USP-S | Para Green,The Chop Shop Collection,industrial,0.299170829968,,false
