Name,Collection,Rarity,Float,PriceCents,StatTrak
Dual Berettas | Black Limba,The Bravo Collection,mil-spec,0.507942042688,,false
UMP-45 | Bone Pile,The Bravo Collection,mil-spec,0.294154019818,,false
G3SG1 | Demeter,The Bravo Collection,mil-spec,0.421944523825,,false
G3SG1 | Demeter,The Bravo Collection,mil-spec,0.646038264763,,false
Glock-18 | Candy Apple,The Italy Collection,mil-spec,0.208625151048,,false
Sawed-Off | Full Stop,The Italy Collection,mil-spec,0.356780597457,,false
Sawed-Off | Full Stop,The Italy Collection,mil-spec,0.412022799213,,false
MP7 | Anodized Navy,The Italy Collection,mil-spec,0.041872257791,,false
MP7 | Anodized Navy,The Italy Collection,mil-spec,0.026958206580,,false
MP7 | Anodized Navy,The Italy Collection,mil-spec,0.038352172118,,false
