Name,Collection,Rarity,Float,PriceCents,StatTrak
SCAR-20 | Poultrygeist,The Dreams & Nightmares Collection,mil-spec,0.258891859530,,false
P2000 | Lifted Spirits,The Dreams & Nightmares Collection,mil-spec,0.706220021629,,false
Five-SeveN | Scrawl,The Dreams & Nightmares Collection,mil-spec,0.188888004990,,false
Five-SeveN | Scrawl,The Dreams & Nightmares Collection,mil-spec,0.387344805076,,false
SCAR-20 | Poultrygeist,The Dreams & Nightmares Collection,mil-spec,0.339872040204,,false
SCAR-20 | Poultrygeist,The Dreams & Nightmares Collection,mil-spec,0.205776118308,,false
MAC-10 | Ensnared,The Dreams & Nightmares Collection,mil-spec,0.497461586682,,false
P2000 | Lifted Spirits,The Dreams & Nightmares Collection,mil-spec,0.801483936876,,false
Sawed-Off | Spirit Board,The Dreams & Nightmares Collection,mil-spec,0.685922620446,,false
SCAR-20 | Poultrygeist,The Dreams & Nightmares Collection,mil-spec,0.170485001082,,false
