Name,Collection,Rarity,Float,PriceCents,StatTrak
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.324640193504,,false
PP-Bizon | Embargo,The Shattered Web Collection,restricted,0.691351230311,,false
Glock-18 | Weasel,#CSGO_set_gamma_2,restricted,0.519621743338,,false
Glock-18 | Weasel,#CSGO_set_gamma_2,restricted,0.338222132208,,false
SCAR-20 | Powercore,#CSGO_set_gamma_2,restricted,0.522081501859,,false
SCAR-20 | Powercore,#CSGO_set_gamma_2,restricted,0.534608268173,,false
Desert Eagle | Naga,The Chroma Collection,restricted,0.365671268344,,false
Sawed-Off | Serenity,The Chroma Collection,restricted,0.417240267762,,false
MAC-10 | Malachite,The Chroma Collection,restricted,0.330374943221,,false
MAC-10 | Malachite,The Chroma Collection,restricted,0.223086149811,,false
