Name,Collection,Rarity,Float,PriceCents,StatTrak
M4A1-S | Nitro,The Safehouse Collection,restricted,0.206492724866,,false
M4A1-S | Nitro,The Safehouse Collection,restricted,0.627019798071,,false
M4A1-S | Nitro,The Safehouse Collection,restricted,0.284769667979,,false
M4A1-S | Nitro,The Safehouse Collection,restricted,0.543189889553,,false
MP7 | Neon Ply,The Shattered Web Collection,restricted,0.791214307799,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.170099594692,,false
PP-Bizon | Embargo,The Shattered Web Collection,restricted,0.691587752265,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.207940061131,,false
P2000 | Obsidian,The Shattered Web Collection,restricted,0.336426729526,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.455403716460,,false
