Name,Collection,Rarity,Float,PriceCents,StatTrak
Galil AR | Connexion,The Fracture Collection,restricted,0.391266851574,,true
Tec-9 | Brother,The Fracture Collection,restricted,0.868656001417,,true
Galil AR | Connexion,The Fracture Collection,restricted,0.219732093852,,true
MAC-10 | Allure,The Fracture Collection,restricted,0.654003106335,,true
Tec-9 | Brother,The Fracture Collection,restricted,0.715446548842,,true
XM1014 | Teclu Burner,The Revolver Case Collection,restricted,0.123289107077,,true
Nova | Clear Polymer,The Operation Broken Fang Collection,restricted,0.197980422367,,true
Dual Berettas | Dezastre,The Operation Broken Fang Collection,restricted,0.798903075914,,true
UMP-45 | Gold Bismuth,The Operation Broken Fang Collection,restricted,0.316683818586,,true
SSG 08 | Parallax,The Operation Broken Fang Collection,restricted,0.933912738414,,true
