Name,Collection,Rarity,Float,PriceCents,StatTrak
MAC-10 | Light Box,The Kilowatt Collection,mil-spec,0.306391868597,,true
XM1014 | Irezumi,The Kilowatt Collection,mil-spec,0.578972380809,,true
Nova | Dark Sigil,The Kilowatt Collection,mil-spec,0.483509967446,,true
SSG 08 | Dezastre,The Kilowatt Collection,mil-spec,0.433747912429,,true
Nova | Dark Sigil,The Kilowatt Collection,mil-spec,0.299467787201,,true
SSG 08 | Dezastre,The Kilowatt Collection,mil-spec,0.503241990320,,true
UMP-45 | Motorized,The Kilowatt Collection,mil-spec,0.667329064618,,true
UMP-45 | Motorized,The Kilowatt Collection,mil-spec,0.300761388893,,true
Tec-9 | Slag,The Kilowatt Collection,mil-spec,0.534401424407,,true
UMP-45 | Motorized,The Kilowatt Collection,mil-spec,0.497657512666,,true
