Name,Collection,Rarity,Float,PriceCents,StatTrak
Glock-18 | Warhawk,The Horizon Collection,mil-spec,0.600180552976,,true
P90 | Traction,The Horizon Collection,mil-spec,0.217861483869,,true
P90 | Traction,The Horizon Collection,mil-spec,0.445097626418,,true
G3SG1 | Digital Mesh,The Operation Broken Fang Collection,mil-spec,0.292123668994,,true
Galil AR | Vandal,The Operation Broken Fang Collection,mil-spec,0.924559694915,,true
G3SG1 | Digital Mesh,The Operation Broken Fang Collection,mil-spec,0.090307473346,,true
P250 | Contaminant,The Operation Broken Fang Collection,mil-spec,0.446093993658,,true
SCAR-20 | Crimson Web,The Arms Deal 2 Collection,mil-spec,0.203713402110,,true
SCAR-20 | Crimson Web,The Arms Deal 2 Collection,mil-spec,0.722505512387,,true
P250 | Hive,The Arms Deal 2 Collection,mil-spec,0.237237775363,,true
