Name,Collection,Rarity,Float,PriceCents,StatTrak
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.390202247588,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.267357801925,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.184342492004,,false
PP-Bizon | Embargo,The Shattered Web Collection,restricted,0.874720609097,,false
AK-47 | Rat Rod,The Shattered Web Collection,restricted,0.261923586362,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.394377136717,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.648328927563,,false
P2000 | Obsidian,The Shattered Web Collection,restricted,0.543591019399,,false
P2000 | Obsidian,The Shattered Web Collection,restricted,0.329908293016,,false
MP7 | Neon Ply,The Shattered Web Collection,restricted,0.929991413755,,false
