Name,Collection,Rarity,Float,PriceCents,StatTrak
AK-47 | Rat Rod,The Shattered Web Collection,restricted,0.697753561074,,false
P2000 | Obsidian,The Shattered Web Collection,restricted,0.170360946349,,false
MP7 | Neon Ply,The Shattered Web Collection,restricted,0.265588200274,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.459486501649,,false
AK-47 | Rat Rod,The Shattered Web Collection,restricted,0.276201604817,,false
PP-Bizon | Embargo,The Shattered Web Collection,restricted,0.675898769865,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.493233877662,,false
MP7 | Neon Ply,The Shattered Web Collection,restricted,0.764502748954,,false
PP-Bizon | Embargo,The Shattered Web Collection,restricted,0.591327847109,,false
MP7 | Neon Ply,The Shattered Web Collection,restricted,0.327102888458,,false
