Name,Collection,Rarity,Float,PriceCents,StatTrak
P2000 | Obsidian,The Shattered Web Collection,restricted,0.620932333471,,false
PP-Bizon | Embargo,The Shattered Web Collection,restricted,0.831638097963,,false
PP-Bizon | Embargo,The Shattered Web Collection,restricted,0.346557662734,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.311710266331,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.431657507252,,false
AK-47 | Rat Rod,The Shattered Web Collection,restricted,0.272596394662,,false
PP-Bizon | Embargo,The Shattered Web Collection,restricted,0.274920745303,,false
MP7 | Neon Ply,The Shattered Web Collection,restricted,0.720564859569,,false
P2000 | Obsidian,The Shattered Web Collection,restricted,0.387989163006,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.413577030309,,false
