Name,Collection,Rarity,Float,PriceCents,StatTrak
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.485652864775,,false
PP-Bizon | Embargo,The Shattered Web Collection,restricted,0.344149671617,,false
AK-47 | Rat Rod,The Shattered Web Collection,restricted,0.480148669143,,false
MP7 | Neon Ply,The Shattered Web Collection,restricted,0.365602719465,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.474054889426,,false
MP7 | Neon Ply,The Shattered Web Collection,restricted,0.856642482366,,false
PP-Bizon | Embargo,The Shattered Web Collection,restricted,0.184676338452,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.314692208078,,false
P2000 | Obsidian,The Shattered Web Collection,restricted,0.774115595035,,false
P2000 | Obsidian,The Shattered Web Collection,restricted,0.639425017282,,false
