Name,Collection,Rarity,Float,PriceCents,StatTrak
Nova | Wild Six,The Clutch Collection,restricted,0.040342445472,,false
UMP-45 | Arctic Wolf,The Clutch Collection,restricted,0.019737305928,,false
Negev | Lionfish,The Clutch Collection,restricted,0.273015467191,,false
MAG-7 | SWAG-7,The Clutch Collection,restricted,0.161770826981,,false
Negev | Lionfish,The Clutch Collection,restricted,0.195157401992,,false
Negev | Lionfish,The Clutch Collection,restricted,0.025711801524,,false
MAG-7 | SWAG-7,The Clutch Collection,restricted,0.116128728295,,false
Glock-18 | Moonrise,The Clutch Collection,restricted,0.034548653658,,false
Glock-18 | Moonrise,The Clutch Collection,restricted,0.032549993626,,false
Nova | Wild Six,The Clutch Collection,restricted,0.071792249835,,false
