Name,Collection,Rarity,Float,PriceCents,StatTrak
PP-Bizon | Fuel Rod,The Revolver Case Collection,restricted,0.401704723193,,false
Tec-9 | Avalanche,The Revolver Case Collection,restricted,0.120232404124,,false
XM1014 | Teclu Burner,The Revolver Case Collection,restricted,0.155429038447,,false
PP-Bizon | Fuel Rod,The Revolver Case Collection,restricted,0.089800553081,,false
SG 553 | Tiger Moth,The Revolver Case Collection,restricted,0.001014443587,,false
XM1014 | Teclu Burner,The Revolver Case Collection,restricted,0.208389189754,,false
XM1014 | Teclu Burner,The Revolver Case Collection,restricted,0.033929224103,,false
Negev | Power Loader,The Revolver Case Collection,restricted,0.224311343011,,false
SG 553 | Tiger Moth,The Revolver Case Collection,restricted,0.083945270955,,false
PP-Bizon | Fuel Rod,The Revolver Case Collection,restricted,0.173999731754,,false
