Name,Collection,Rarity,Float,PriceCents,StatTrak
P90 | Death Grip,The Operation Hydra Collection,restricted,0.900000000000,,false
P90 | Death Grip,The Operation Hydra Collection,restricted,0.500000000000,,false
P250 | Red Rock,The Operation Hydra Collection,restricted,0.900000000000,,false
P2000 | Woodsman,The Operation Hydra Collection,restricted,0.096000000000,,false
SSG 08 | Death's Head,The Operation Hydra Collection,restricted,0.382500000000,,false
P90 | Death Grip,The Operation Hydra Collection,restricted,0.500000000000,,false
P250 | Red Rock,The Operation Hydra Collection,restricted,0.750000000000,,false
P250 | Red Rock,The Operation Hydra Collection,restricted,0.900000000000,,false
AK-47 | Orbit Mk01,The Operation Hydra Collection,restricted,0.550000000000,,false
P250 | Red Rock,The Operation Hydra Collection,restricted,0.250000000000,,false
