Name,Collection,Rarity,Float,PriceCents,StatTrak
PP-Bizon | Space Cat,The Dreams & Nightmares Collection,restricted,0.279262668318,,false
M4A1-S | Night Terror,The Dreams & Nightmares Collection,restricted,0.339613858075,,false
PP-Bizon | Space Cat,The Dreams & Nightmares Collection,restricted,0.304912991056,,false
PP-Bizon | Space Cat,The Dreams & Nightmares Collection,restricted,0.462548552479,,false
USP-S | Ticket to Hell,The Dreams & Nightmares Collection,restricted,0.418961179018,,false
PP-Bizon | Space Cat,The Dreams & Nightmares Collection,restricted,0.464178255854,,false
G3SG1 | Dream Glade,The Dreams & Nightmares Collection,restricted,0.801064662507,,false
M4A1-S | Night Terror,The Dreams & Nightmares Collection,restricted,0.435039322033,,false
G3SG1 | Dream Glade,The Dreams & Nightmares Collection,restricted,0.260724227288,,false
XM1014 | Zombie Offensive,The Dreams & Nightmares Collection,restricted,0.208165865919,,false
