Name,Collection,Rarity,Float,PriceCents,StatTrak
AK-47 | Orbit Mk01,The Operation Hydra Collection,restricted,0.004335056907,,false
P250 | Red Rock,The Operation Hydra Collection,restricted,0.145704506521,,false
P2000 | Woodsman,The Operation Hydra Collection,restricted,0.046978833651,,false
SSG 08 | Death's Head,The Operation Hydra Collection,restricted,0.029475021445,,false
P2000 | Woodsman,The Operation Hydra Collection,restricted,0.017615210726,,false
P250 | Red Rock,The Operation Hydra Collection,restricted,0.446158621427,,false
AK-47 | Orbit Mk01,The Operation Hydra Collection,restricted,0.268476379979,,false
P250 | Red Rock,The Operation Hydra Collection,restricted,0.226829578983,,false
P90 | Death Grip,The Operation Hydra Collection,restricted,0.033635416054,,false
AK-47 | Orbit Mk01,The Operation Hydra Collection,restricted,0.050879657947,,false
