Name,Collection,Rarity,Float,PriceCents,StatTrak
CZ75-Auto | Tacticat,The Spectrum 2 Collection,restricted,0.419838438028,,false
MP9 | Goo,The Spectrum 2 Collection,restricted,0.000018960422,,false
UMP-45 | Exposure,The Spectrum 2 Collection,restricted,0.056511855655,,false
MP9 | Goo,The Spectrum 2 Collection,restricted,0.139875651326,,false
UMP-45 | Exposure,The Spectrum 2 Collection,restricted,0.009472271311,,false
XM1014 | Ziggy,The Spectrum 2 Collection,restricted,0.049111025290,,false
XM1014 | Ziggy,The Spectrum 2 Collection,restricted,0.383980928460,,false
SG 553 | Phantom,The Spectrum 2 Collection,restricted,0.107427869462,,false
XM1014 | Ziggy,The Spectrum 2 Collection,restricted,0.076406808833,,false
CZ75-Auto | Tacticat,The Spectrum 2 Collection,restricted,0.034007653463,,false
