Name,Collection,Rarity,Float,PriceCents,StatTrak
P90 | Virus,The eSports 2014 Summer Collection,restricted,0.046326569006,,false
MP7 | Ocean Foam,The eSports 2014 Summer Collection,restricted,0.004899214494,,false
Desert Eagle | Crimson Web,The eSports 2014 Summer Collection,restricted,0.305000069263,,false
P90 | Virus,The eSports 2014 Summer Collection,restricted,0.045332773708,,false
PP-Bizon | Blue Streak,The eSports 2014 Summer Collection,restricted,0.008845198524,,false
PP-Bizon | Blue Streak,The eSports 2014 Summer Collection,restricted,0.030322443558,,false
Desert Eagle | Crimson Web,The eSports 2014 Summer Collection,restricted,0.002962045819,,false
Glock-18 | Steel Disruption,The eSports 2014 Summer Collection,restricted,0.027831743192,,false
Desert Eagle | Crimson Web,The eSports 2014 Summer Collection,restricted,0.119059476923,,false
Glock-18 | Steel Disruption,The eSports 2014 Summer Collection,restricted,0.134493048752,,false
