Name,Collection,Rarity,Float,PriceCents,StatTrak
Galil AR | Control,The Fever Collection,restricted,0.501209329656,,false
Galil AR | Control,The Fever Collection,restricted,0.515956401947,,false
Desert Eagle | Serpent Strike,The Fever Collection,restricted,0.390437111008,,false
P90 | Wave Breaker,The Fever Collection,restricted,0.858166530979,,false
TASER | Tosai,The Fever Collection,restricted,0.015037338168,,false
Nova | Rising Sun,The Fever Collection,restricted,0.740790955305,,false
Galil AR | Control,The Fever Collection,restricted,0.608390878893,,false
P90 | Wave Breaker,The Fever Collection,restricted,0.122915650876,,false
P90 | Wave Breaker,The Fever Collection,restricted,0.312540019463,,false
P90 | Wave Breaker,The Fever Collection,restricted,0.373379327596,,false
