Name,Collection,Rarity,Float,PriceCents,StatTrak
P2000 | Obsidian,The Shattered Web Collection,restricted,0.153358263568,,false
PP-Bizon | Embargo,The Shattered Web Collection,restricted,0.225595885277,,false
AUG | Arctic Wolf,The Shattered Web Collection,restricted,0.446815078561,,false
MP7 | Neon Ply,The Shattered Web Collection,restricted,0.586526303750,,false
AK-47 | Rat Rod,The Shattered Web Collection,restricted,0.301936094822,,false
PP-Bizon | Embargo,The Shattered Web Collection,restricted,0.426739051923,,false
AK-47 | Rat Rod,The Shattered Web Collection,restricted,0.196454966744,,false
P2000 | Obsidian,The Shattered Web Collection,restricted,0.427607095672,,false
P2000 | Obsidian,The Shattered Web Collection,restricted,0.705151309493,,false
P2000 | Obsidian,The Shattered Web Collection,restricted,0.386216309545,,false
