Name,Collection,Rarity,Float,PriceCents,StatTrak
Galil AR | Firefight,The Chroma 3 Collection,restricted,0.433931716750,,false
Tec-9 | Re-Entry,The Chroma 3 Collection,restricted,0.058584798659,,false
SSG 08 | Ghost Crusader,The Chroma 3 Collection,restricted,0.165029039773,,false
XM1014 | Black Tie,The Chroma 3 Collection,restricted,0.321463858754,,false
Galil AR | Firefight,The Chroma 3 Collection,restricted,0.254679275948,,false
CZ75-Auto | Red Astor,The Chroma 3 Collection,restricted,0.079980268117,,false
CZ75-Auto | Red Astor,The Chroma 3 Collection,restricted,0.044593569650,,false
XM1014 | Black Tie,The Chroma 3 Collection,restricted,0.005456151864,,false
Galil AR | Firefight,The Chroma 3 Collection,restricted,0.212572424169,,false
CZ75-Auto | Red Astor,The Chroma 3 Collection,restricted,0.286463729546,,false
