Name,Collection,Rarity,Float,PriceCents,StatTrak
Galil AR | Signal,The Danger Zone Collection,restricted,0.315828791661,,false
P250 | Nevermore,The Danger Zone Collection,restricted,0.341755561012,,false
USP-S | Flashback,The Danger Zone Collection,restricted,0.187030274498,,false
P250 | Nevermore,The Danger Zone Collection,restricted,0.256497589610,,false
P250 | Nevermore,The Danger Zone Collection,restricted,0.216421544127,,false
G3SG1 | Scavenger,The Danger Zone Collection,restricted,0.090187870158,,false
USP-S | Flashback,The Danger Zone Collection,restricted,0.261758716848,,false
MAC-10 | Pipe Down,The Danger Zone Collection,restricted,0.800333361325,,false
Galil AR | Signal,The Danger Zone Collection,restricted,0.156309055005,,false
Galil AR | Signal,The Danger Zone Collection,restricted,0.475349412889,,false
