Name,Collection,Rarity,Float,PriceCents,StatTrak
Glock-18 | Moonrise,The Clutch Collection,restricted,0.235699070073,,false
Glock-18 | Moonrise,The Clutch Collection,restricted,0.258845910012,,false
Nova | Wild Six,The Clutch Collection,restricted,0.501830353935,,false
Nova | Wild Six,The Clutch Collection,restricted,0.608219931321,,false
Negev | Lionfish,The Clutch Collection,restricted,0.288815958586,,false
MAG-7 | SWAG-7,The Clutch Collection,restricted,0.328144327866,,false
UMP-45 | Arctic Wolf,The Clutch Collection,restricted,0.337356804926,,false
Negev | Lionfish,The Clutch Collection,restricted,0.145406294210,,false
UMP-45 | Arctic Wolf,The Clutch Collection,restricted,0.241025255681,,false
Glock-18 | Moonrise,The Clutch Collection,restricted,0.092811412802,,false
