Name,Collection,Rarity,Float,PriceCents,StatTrak
P250 | Inferno,The CS20 Collection,restricted,0.005111659109,,false
Five-SeveN | Buddy,The CS20 Collection,restricted,0.096339060628,,false
MP5SD | Agent,The CS20 Collection,restricted,0.145510296136,,false
UMP-45 | Plastique,The CS20 Collection,restricted,0.427872594434,,false
M249 | Aztec,The CS20 Collection,restricted,0.207656197722,,false
P250 | Inferno,The CS20 Collection,restricted,0.119967860678,,false
MP5SD | Agent,The CS20 Collection,restricted,0.055824495804,,false
MP5SD | Agent,The CS20 Collection,restricted,0.557788924495,,false
MP5SD | Agent,The CS20 Collection,restricted,0.007634424337,,false
Five-SeveN | Buddy,The CS20 Collection,restricted,0.296945127559,,false
