Name,Collection,Rarity,Float,PriceCents,StatTrak
P90 | Death Grip,The Operation Hydra Collection,restricted,0.465445617067,,false
SSG 08 | Death's Head,The Operation Hydra Collection,restricted,0.148383087630,,false
AK-47 | Orbit Mk01,The Operation Hydra Collection,restricted,0.389786398115,,false
SSG 08 | Death's Head,The Operation Hydra Collection,restricted,0.275706775285,,false
P2000 | Woodsman,The Operation Hydra Collection,restricted,0.126649328103,,false
AK-47 | Orbit Mk01,The Operation Hydra Collection,restricted,0.226503050716,,false
P250 | Red Rock,The Operation Hydra Collection,restricted,0.664994870338,,false
P2000 | Woodsman,The Operation Hydra Collection,restricted,0.611760649979,,false
P250 | Red Rock,The Operation Hydra Collection,restricted,0.847256205599,,false
P90 | Death Grip,The Operation Hydra Collection,restricted,0.804094882685,,false
