Name,Collection,Rarity,Float,PriceCents,StatTrak
Tec-9 | Brother,The Fracture Collection,restricted,0.129068159795,,false
MAC-10 | Allure,The Fracture Collection,restricted,0.228032062715,,false
MP5SD | Kitbash,The Fracture Collection,restricted,0.629460192563,,false
MP5SD | Kitbash,The Fracture Collection,restricted,0.004650208861,,false
MAC-10 | Allure,The Fracture Collection,restricted,0.125409961627,,false
Galil AR | Connexion,The Fracture Collection,restricted,0.202984759475,,false
Tec-9 | Brother,The Fracture Collection,restricted,0.123546581166,,false
MP5SD | Kitbash,The Fracture Collection,restricted,0.028934361768,,false
MAG-7 | Monster Call,The Fracture Collection,restricted,0.115327747290,,false
MAC-10 | Allure,The Fracture Collection,restricted,0.442785910710,,false
