Name,Collection,Rarity,Float,PriceCents,StatTrak
G3SG1 | Stinger,The Glove Collection,restricted,0.380479760626,,false
Nova | Gila,The Glove Collection,restricted,0.093309692443,,false
USP-S | Cyrex,The Glove Collection,restricted,0.254674898955,,false
G3SG1 | Stinger,The Glove Collection,restricted,0.264821706201,,false
M4A1-S | Flashback,The Glove Collection,restricted,0.334401177208,,false
M4A1-S | Flashback,The Glove Collection,restricted,0.725968822531,,false
Nova | Gila,The Glove Collection,restricted,0.134804340504,,false
G3SG1 | Stinger,The Glove Collection,restricted,0.308752622621,,false
Dual Berettas | Royal Consorts,The Glove Collection,restricted,0.582342314823,,false
G3SG1 | Stinger,The Glove Collection,restricted,0.125822668871,,false
