Name,Collection,Rarity,Float,PriceCents,StatTrak
Tec-9 | Brother,The Fracture Collection,restricted,0.081329728569,,false
MP5SD | Kitbash,The Fracture Collection,restricted,0.117786049401,,false
MAC-10 | Allure,The Fracture Collection,restricted,0.075521731141,,false
Galil AR | Connexion,The Fracture Collection,restricted,0.031218809150,,false
Tec-9 | Brother,The Fracture Collection,restricted,0.023704353779,,false
Tec-9 | Brother,The Fracture Collection,restricted,0.084624363318,,false
Galil AR | Connexion,The Fracture Collection,restricted,0.225131539092,,false
MP5SD | Kitbash,The Fracture Collection,restricted,0.525456632719,,false
MAG-7 | Monster Call,The Fracture Collection,restricted,0.060567228697,,false
Galil AR | Connexion,The Fracture Collection,restricted,0.399198425055,,false
